               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.069676,           0.0038283,                   0,              0.6131,             0.43711,             0.45663,             0.18746,            0.066895,           0.0046688,                   0,            0.001848,            0.001848,            0.001848
                  50,             0.06885,           0.0039218,                   0,             0.61916,             0.45495,             0.47705,             0.20045,             0.06735,           0.0047054,                   0,            0.001824,            0.001824,            0.001824
                  51,             0.06877,           0.0038469,                   0,             0.59476,             0.45138,             0.46865,             0.19287,            0.066305,           0.0048087,                   0,              0.0018,              0.0018,              0.0018
                  52,            0.069194,           0.0038379,                   0,             0.63177,             0.46922,             0.49766,             0.19574,            0.065929,           0.0046205,                   0,            0.001776,            0.001776,            0.001776
                  53,            0.067752,           0.0038812,                   0,              0.6122,             0.46209,             0.48951,              0.2029,            0.066276,           0.0046173,                   0,            0.001752,            0.001752,            0.001752
                  54,            0.068127,           0.0038626,                   0,             0.63439,             0.46744,             0.48747,             0.20028,            0.066688,           0.0044711,                   0,            0.001728,            0.001728,            0.001728
                  55,            0.068747,             0.00376,                   0,             0.61886,             0.47368,             0.48686,             0.19954,            0.065548,           0.0046876,                   0,            0.001704,            0.001704,            0.001704
                  56,            0.067051,           0.0038273,                   0,             0.62888,             0.47993,             0.50453,             0.20608,            0.065148,           0.0046463,                   0,             0.00168,             0.00168,             0.00168
                  57,            0.067307,           0.0038408,                   0,             0.63592,             0.45674,             0.49175,             0.19693,            0.066129,           0.0047364,                   0,            0.001656,            0.001656,            0.001656
                  58,            0.068138,            0.003826,                   0,             0.66331,             0.47725,             0.52187,             0.21549,            0.064683,           0.0046341,                   0,            0.001632,            0.001632,            0.001632
                  59,            0.067095,           0.0038225,                   0,             0.65093,             0.49688,             0.51853,             0.21062,             0.06457,           0.0046713,                   0,            0.001608,            0.001608,            0.001608
                  60,            0.066519,            0.003835,                   0,             0.64423,             0.48528,             0.52124,             0.21823,            0.063958,           0.0046834,                   0,            0.001584,            0.001584,            0.001584
                  61,            0.066152,           0.0038412,                   0,             0.68473,             0.50373,             0.53265,             0.21367,            0.064439,           0.0045374,                   0,             0.00156,             0.00156,             0.00156
                  62,            0.066393,            0.003753,                   0,             0.63839,             0.47904,             0.51103,             0.21128,            0.064152,           0.0046164,                   0,            0.001536,            0.001536,            0.001536
                  63,            0.065665,            0.003895,                   0,              0.6502,             0.48252,             0.51947,             0.21477,            0.064167,           0.0045909,                   0,            0.001512,            0.001512,            0.001512
                  64,            0.065695,           0.0037993,                   0,             0.63763,             0.50312,             0.52239,             0.21734,            0.063444,            0.004606,                   0,            0.001488,            0.001488,            0.001488
                  65,            0.064997,           0.0039111,                   0,             0.65802,             0.50312,             0.52756,             0.21466,            0.063957,           0.0045968,                   0,            0.001464,            0.001464,            0.001464
                  66,            0.064706,           0.0037947,                   0,             0.66449,             0.49824,             0.52783,             0.22319,            0.063979,             0.00461,                   0,             0.00144,             0.00144,             0.00144
