               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.010562,            0.010807,                   0,             0.98111,              0.9175,             0.96245,              0.9025,            0.018588,            0.011863,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.010406,            0.010874,                   0,             0.97887,             0.91918,             0.96314,             0.90276,            0.018559,            0.011801,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.010453,             0.01089,                   0,             0.97867,             0.91911,             0.96216,              0.9025,            0.018603,            0.011819,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.010412,            0.010721,                   0,             0.97734,             0.92005,             0.96265,             0.90402,            0.018559,             0.01179,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.010311,            0.010667,                   0,             0.97839,             0.91868,             0.96229,             0.90383,            0.018566,            0.011789,                   0,            0.001882,            0.001882,            0.001882
                  84,             0.01019,            0.010615,                   0,             0.97843,             0.91752,             0.96226,             0.90352,            0.018599,            0.011754,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.010051,             0.01057,                   0,              0.9805,             0.91848,             0.96277,             0.90319,            0.018511,            0.011783,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.010092,            0.010548,                   0,             0.97922,             0.91986,             0.96291,             0.90397,            0.018437,            0.011811,                   0,            0.001585,            0.001585,            0.001585
                  87,           0.0099833,            0.010416,                   0,             0.97947,             0.91819,             0.96303,             0.90477,            0.018428,            0.011793,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.010024,            0.010358,                   0,              0.9807,             0.91845,             0.96284,             0.90518,            0.018391,            0.011772,                   0,            0.001387,            0.001387,            0.001387
                  89,           0.0096431,            0.010327,                   0,             0.97988,             0.91847,             0.96284,             0.90516,            0.018373,            0.011692,                   0,            0.001288,            0.001288,            0.001288
                  90,           0.0098548,            0.010314,                   0,             0.98106,             0.91562,             0.96281,             0.90502,            0.018381,            0.011709,                   0,            0.001189,            0.001189,            0.001189
                  91,           0.0099176,            0.010277,                   0,             0.97966,             0.91786,             0.96291,               0.905,             0.01838,            0.011704,                   0,             0.00109,             0.00109,             0.00109
                  92,           0.0097434,            0.010274,                   0,             0.97935,             0.91789,             0.96303,             0.90532,            0.018332,            0.011704,                   0,            0.000991,            0.000991,            0.000991
                  93,           0.0098079,            0.010226,                   0,             0.98067,             0.91664,             0.96319,             0.90547,            0.018271,            0.011672,                   0,            0.000892,            0.000892,            0.000892
                  94,           0.0097788,             0.01022,                   0,             0.98107,              0.9164,             0.96331,              0.9055,            0.018235,            0.011656,                   0,            0.000793,            0.000793,            0.000793
                  95,           0.0095759,            0.010069,                   0,             0.97871,             0.91789,             0.96298,             0.90544,            0.018233,            0.011683,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0095628,            0.010106,                   0,             0.97743,             0.91863,             0.96308,             0.90536,            0.018224,            0.011672,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0095648,           0.0099627,                   0,             0.97888,             0.91888,             0.96347,             0.90536,             0.01821,            0.011676,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0093977,           0.0098513,                   0,             0.97909,             0.91888,              0.9634,              0.9055,            0.018192,            0.011673,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0095382,            0.009959,                   0,             0.97915,             0.91848,             0.96351,             0.90546,            0.018182,            0.011673,                   0,            0.000298,            0.000298,            0.000298
